Date,Beans,Berries,Other Fruits,Cruciferous Vegetables,Greens,Other Vegetables,Flaxseeds,Nuts,Spices,Whole Grains,Beverages,Exercise,Vitamin B12,Vitamin D,Omega 3,Meal Water,Meal NegCal,Meal Vinegar,Meal Undistracted,Meal 20 Minutes,Daily Black Cumin,Daily Garlic,Daily Ginger,Daily NutriYeast,Daily Cumin,Daily Green Tea,Daily Hydrate,Daily Deflour Diet,Daily Front-Load,Daily Time-Restrict,Exercise Timing,Weight Twice,Complete Intentions,Nightly Fast,Nightly Sleep,Nightly Trendelenbrug,Weight AM Time,Weight AM Value,Weight PM Time,Weight PM Value
20231106,3,1,0,1,0,0,0,1,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:48,66.8,23:09,63.2
20231107,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:01,66.9,23:01,63.1
20231108,3,1,0,1,0,0,0,0,1,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:35,67,21:50,63
20231109,3,1,0,1,0,0,0,0,1,0,5,1,1,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:17,67,22:43,63
20231110,3,1,0,1,2,0,0,1,0,0,5,1,1,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:30,67,22:50,63
20231111,3,1,0,0,0,0,0,0,0,0,5,1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:02,67,21:48,63
20231112,3,1,0,1,2,0,0,0,1,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:51,67,22:30,63
20231113,3,1,0,0,2,0,0,0,1,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:03,66.9,23:12,63.1
20231114,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:30,66.8,23:10,63.2
20231115,3,1,0,0,0,0,0,1,1,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:15,66.7,21:12,63.3
20231116,3,1,0,1,0,0,0,0,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:45,66.6,21:33,63.4
20231117,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:29,66.5,22:25,63.5
20231118,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:59,66.3,23:27,63.7
20231119,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:10,66.2,22:32,63.8
20231120,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:25,66,21:59,64
20231121,3,1,0,0,2,0,0,0,0,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:15,65.8,23:53,64.2
20231122,3,1,0,1,1,0,0,0,0,0,5,1,1,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:20,65.6,22:14,64.4
20231123,3,1,0,1,2,0,0,0,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:54,65.4,22:21,64.6
20231124,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:41,65.2,21:19,64.8
20231125,3,1,0,0,0,0,0,0,1,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:28,65,23:40,65
20231126,3,1,0,0,1,0,0,0,1,0,5,1,1,0,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:38,64.8,21:50,65.2
20231127,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:09,64.6,22:57,65.4
20231128,3,1,0,1,0,0,0,0,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:29,64.4,21:55,65.6
20231129,3,1,0,1,0,0,0,1,1,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:29,64.2,22:19,65.8
20231130,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:29,64,21:49,66
20231201,3,1,0,1,0,0,0,1,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:23,63.8,23:29,66.2
20231202,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:18,63.7,22:15,66.3
20231203,3,1,0,0,1,0,0,0,0,0,5,1,1,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:03,63.5,23:58,66.5
20231204,3,1,0,1,2,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:36,63.4,21:36,66.6
20231205,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:50,63.3,22:02,66.7
20231206,3,1,0,0,1,0,0,1,1,0,5,1,1,0,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:58,63.2,22:59,66.8
20231207,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:36,63.1,23:43,66.9
20231208,3,1,0,0,1,0,0,1,0,0,5,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:57,63,22:18,67
20231209,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:22,63,22:38,67
20231210,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:19,63,23:38,67
20231211,3,1,0,0,2,0,0,0,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:42,63,23:18,67
20231212,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:32,63,22:13,67
20231213,3,1,0,1,0,0,0,1,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:08,63.1,21:22,66.9
20231214,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:25,63.2,21:45,66.8
20231215,3,1,0,0,1,0,0,0,0,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:11,63.3,23:36,66.7
20231216,3,1,0,0,2,0,0,0,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:02,63.4,21:04,66.6
20231217,3,1,0,0,0,0,0,0,0,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:03,63.5,23:55,66.5
20231218,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:51,63.7,22:18,66.3
20231219,3,1,0,1,1,0,0,0,0,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:15,63.8,21:45,66.2
20231220,3,1,0,1,0,0,0,0,1,0,5,1,1,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:25,64,21:23,66
20231221,3,1,0,0,2,0,0,0,1,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:57,64.2,23:39,65.8
20231222,3,1,0,0,0,0,0,0,0,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:26,64.4,22:38,65.6
20231223,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:32,64.6,21:10,65.4
20231224,3,1,0,1,2,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:15,64.8,23:24,65.2
20231225,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:10,65,21:19,65
20231226,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:21,65.2,23:55,64.8
20231227,3,1,0,1,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:45,65.4,22:47,64.6
20231228,3,1,0,1,2,0,0,1,1,0,5,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:01,65.6,23:21,64.4
20231229,3,1,0,0,0,0,0,0,1,0,5,1,1,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:56,65.8,21:23,64.2
20231230,3,1,0,0,2,0,0,0,1,0,5,1,1,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:28,66,23:02,64
20231231,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:14,66.2,23:38,63.8
20240101,3,1,0,1,0,0,0,0,0,0,5,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:01,66.3,21:07,63.7
20240102,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:25,66.5,23:21,63.5
20240103,3,1,0,0,1,0,0,1,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:44,66.6,22:34,63.4
20240104,3,1,0,0,1,0,0,0,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:31,66.7,21:39,63.3
20240105,3,1,0,0,1,0,0,0,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:31,66.8,21:40,63.2
20240106,3,1,0,0,1,0,0,0,0,0,5,1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:13,66.9,22:45,63.1
20240107,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:38,67,23:22,63
20240108,3,1,0,1,1,0,0,1,1,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:04,67,23:04,63
20240109,3,1,0,0,0,0,0,1,1,0,5,1,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:29,67,21:53,63
20240110,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:08,67,22:31,63
20240111,3,1,0,1,0,0,0,0,1,0,5,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:11,67,21:46,63
20240112,3,1,0,1,0,0,0,0,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:03,66.9,23:05,63.1
20240113,3,1,0,1,2,0,0,1,1,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:12,66.8,22:22,63.2
20240114,3,1,0,0,2,0,0,0,0,0,5,1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:18,66.7,22:31,63.3
20240115,3,1,0,0,2,0,0,0,1,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:49,66.6,22:43,63.4
20240116,3,1,0,1,1,0,0,0,1,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:51,66.5,23:46,63.5
20240117,3,1,0,0,2,0,0,1,0,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:50,66.3,21:33,63.7
20240118,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:34,66.2,21:42,63.8
20240119,3,1,0,1,2,0,0,0,1,0,5,1,1,0,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:33,66,23:29,64
20240120,3,1,0,0,1,0,0,0,0,0,5,1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:04,65.8,23:02,64.2
20240121,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:45,65.6,23:46,64.4
20240122,3,1,0,0,1,0,0,0,1,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:57,65.4,22:16,64.6
20240123,3,1,0,1,0,0,0,1,1,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:53,65.2,22:32,64.8
20240124,3,1,0,0,2,0,0,0,1,0,5,1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:43,65,22:21,65
20240125,3,1,0,1,0,0,0,0,0,0,5,1,1,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:26,64.8,21:56,65.2
20240126,3,1,0,1,1,0,0,1,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:32,64.6,21:36,65.4
20240127,3,1,0,0,2,0,0,0,0,0,5,1,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:05,64.4,23:10,65.6
20240128,3,1,0,0,1,0,0,1,1,0,5,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:12,64.2,21:25,65.8
20240129,3,1,0,0,0,0,0,1,1,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:12,64,23:59,66
20240130,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:38,63.8,21:14,66.2
20240131,3,1,0,1,1,0,0,0,0,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:06,63.7,22:15,66.3
20240201,3,1,0,0,0,0,0,0,1,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:20,63.5,23:14,66.5
20240202,3,1,0,1,0,0,0,1,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:10,63.4,21:35,66.6
20240203,3,1,0,1,1,0,0,0,0,0,5,1,1,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:09,63.3,22:11,66.7
20240204,3,1,0,1,1,0,0,0,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:57,63.2,21:41,66.8
20240205,3,1,0,1,0,0,0,1,1,0,5,1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:46,63.1,23:27,66.9
20240206,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:23,63,21:50,67
20240207,3,1,0,1,2,0,0,1,1,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:39,63,21:34,67
20240208,3,1,0,0,0,0,0,0,0,0,5,1,1,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:31,63,22:58,67
20240209,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:09,63,22:11,67
20240210,3,1,0,1,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:13,63,21:48,67
20240211,3,1,0,0,1,0,0,0,1,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:15,63.1,23:38,66.9
20240212,3,1,0,0,2,0,0,0,0,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:37,63.2,23:29,66.8
20240213,3,1,0,1,0,0,0,0,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:57,63.3,23:22,66.7
20240214,3,1,0,1,2,0,0,1,1,0,5,1,1,0,0,3,3,0,3,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:08,63.4,22:29,66.6
20240215,3,1,0,1,2,0,0,1,0,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:52,63.5,22:37,66.5
20240216,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,3,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:40,63.7,21:15,66.3
20240217,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:40,63.8,22:07,66.2
20240218,3,1,0,0,0,0,0,0,1,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:13,64,22:40,66
20240219,3,1,0,0,0,0,0,1,0,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:58,64.2,23:40,65.8
20240220,3,1,0,0,1,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:39,64.4,22:47,65.6
20240221,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:10,64.6,21:34,65.4
20240222,3,1,0,1,2,0,0,1,1,0,5,1,1,0,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:52,64.8,21:26,65.2
20240223,3,1,0,1,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:49,65,23:49,65
20240224,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:52,65.2,23:51,64.8
20240225,3,1,0,1,2,0,0,0,1,0,5,1,1,0,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:53,65.4,23:33,64.6
20240226,3,1,0,1,0,0,0,1,0,0,5,1,1,0,0,3,3,0,3,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:07,65.6,23:31,64.4
20240227,3,1,0,0,2,0,0,1,0,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:04,65.8,23:30,64.2
20240228,3,1,0,1,2,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:08,66,22:09,64
20240229,3,1,0,1,1,0,0,1,1,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:51,66.2,21:13,63.8
20240301,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:13,66.3,23:43,63.7
20240302,3,1,0,0,0,0,0,0,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:48,66.5,22:48,63.5
20240303,3,1,0,1,0,0,0,0,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:17,66.6,22:32,63.4
20240304,3,1,0,1,0,0,0,0,1,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:58,66.7,21:07,63.3
20240305,3,1,0,1,0,0,0,0,1,0,5,1,1,0,0,3,3,0,2,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:47,66.8,21:57,63.2
20240306,3,1,0,1,0,0,0,0,0,0,5,1,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:45,66.9,22:36,63.1
20240307,3,1,0,0,2,0,0,1,0,0,5,1,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:12,67,23:17,63
20240308,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:12,67,22:34,63
20240309,3,1,0,1,1,0,0,1,1,0,5,1,1,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:04,67,21:47,63
20240310,3,1,0,0,0,0,0,0,1,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:36,67,22:32,63
20240311,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:48,67,21:24,63
20240312,3,1,0,1,0,0,0,0,0,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:14,66.9,23:26,63.1
20240313,3,1,0,1,1,0,0,0,1,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:01,66.8,21:34,63.2
20240314,3,1,0,1,1,0,0,0,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,08:06,66.7,23:19,63.3
20240315,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:34,66.6,22:30,63.4
20240316,3,1,0,0,2,0,0,0,1,0,5,1,1,0,0,3,3,0,3,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:20,66.5,22:05,63.5
20240317,3,1,0,0,2,0,0,0,0,0,5,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:58,66.3,22:08,63.7
20240318,3,1,0,1,1,0,0,0,0,0,5,1,1,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:25,66.2,21:33,63.8
20240319,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:32,66,21:20,64
20240320,3,1,0,0,2,0,0,1,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:13,65.8,21:34,64.2
20240321,3,1,0,1,1,0,0,0,0,0,5,1,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:28,65.6,21:30,64.4
20240322,3,1,0,0,2,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:40,65.4,23:03,64.6
20240323,3,1,0,0,2,0,0,0,0,0,5,1,1,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:31,65.2,22:33,64.8
20240324,3,1,0,0,2,0,0,1,1,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:21,65,22:55,65
20240325,3,1,0,0,2,0,0,1,0,0,5,1,1,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,08:03,64.8,23:25,65.2
20240326,3,1,0,0,1,0,0,0,1,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:10,64.6,21:56,65.4
20240327,3,1,0,0,1,0,0,1,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:45,64.4,23:07,65.6
20240328,3,1,0,1,1,0,0,1,0,0,5,1,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,07:57,64.2,21:48,65.8
20240329,3,1,0,0,0,0,0,0,1,0,5,1,1,0,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,07:13,64,21:52,66
20240330,3,1,0,1,0,0,0,0,0,0,5,1,1,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,08:19,63.8,22:18,66.2
20240331,3,1,0,1,2,0,0,0,0,0,5,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:26,63.7,21:56,66.3
20240401,3,1,0,1,1,0,0,0,1,0,5,1,1,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,08:29,63.5,23:49,66.5
20240402,3,1,0,1,0,0,0,1,0,0,5,1,1,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,07:42,63.4,21:23,66.6
20240403,3,1,0,0,1,0,0,1,0,0,5,1,1,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,07:28,63.3,22:20,66.7
